game_pk,date,home,away,home_team_id,away_team_id,home_sp_id,away_sp_id,excluded,n_innings,max_runs,highest_inning,inning_1_runs,inning_2_runs,inning_3_runs,inning_4_runs,inning_5_runs,inning_6_runs,inning_7_runs,inning_8_runs,inning_9_runs,season,home_sp_fip,away_sp_fip,home_team_wrc_plus,away_team_wrc_plus,park_factor_runs
718344,2023-05-02,WSH,CHC,120,112,592866.0,669713.0,False,9,4.0,7,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2023,4.594252873563218,5.857009345794393,4.3,5.0,99
718337,2023-05-02,HOU,SF,117,137,686613.0,543101.0,False,9,1.0,tie,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,2.2496598639455785,3.3389078498293516,3.9,4.6,99
718329,2023-05-03,DET,NYM,116,121,547179.0,453286.0,False,9,4.0,4,2.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2023,5.0285714285714285,5.456020942408377,3.1,4.7,96
718322,2023-05-03,CWS,MIN,145,142,656302.0,686973.0,False,9,3.0,tie,3.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,2023,4.725,7.433333333333334,3.1,5.2,101
718326,2023-05-03,HOU,SF,117,137,664285.0,657277.0,False,9,2.0,tie,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2023,3.4823529411764707,3.5934210526315793,3.3,4.8,99
718321,2023-05-03,MIA,ATL,146,144,666129.0,657140.0,False,9,9.0,2,0.0,9.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,2023,1.7363636363636366,4.64320987654321,3.4,5.5,93
718304,2023-05-04,ATH,SEA,133,136,607968.0,669923.0,False,9,4.0,3,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2023,5.792307692307692,2.33841059602649,4.3,3.9,97
718309,2023-05-04,TB,PIT,139,134,621107.0,592826.0,False,9,2.0,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2023,3.5285714285714285,2.7691176470588235,6.2,5.1,97
718307,2023-05-05,PIT,TOR,134,141,448179.0,605135.0,False,9,2.0,5,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2023,4.797416974169741,4.024657534246575,5.1,5.1,95
718305,2023-05-05,CIN,CWS,113,145,668881.0,458681.0,False,9,4.0,5,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,2023,1.6950413223140497,5.077186311787073,4.3,3.6,105
718306,2023-05-05,CLE,MIN,114,142,685410.0,641927.0,False,9,2.0,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2023,4.697222222222223,2.6192307692307693,3.3,5.6,97
718293,2023-05-05,SF,MIL,137,158,640455.0,669203.0,False,9,5.0,5,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2023,6.736363636363636,3.84468085106383,4.5,3.4,95
718296,2023-05-05,ARI,WSH,109,120,518876.0,680686.0,False,9,2.0,4,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,3.8801418439716313,3.0290780141843974,5.9,3.9,100
718303,2023-05-05,CHC,MIA,112,146,657006.0,665795.0,False,9,2.0,5,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2023,3.5651162790697675,4.938565022421525,3.5,3.6,98
718285,2023-05-06,CLE,MIN,114,142,671106.0,543243.0,False,9,3.0,4,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,2023,2.190909090909091,1.2333333333333334,2.6,5.2,97
718290,2023-05-06,NYM,COL,121,115,656731.0,596295.0,False,9,2.0,tie,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2023,5.67936507936508,6.090196078431372,3.0,4.8,94
718291,2023-05-06,TB,NYY,139,147,656876.0,593334.0,False,9,3.0,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2023,3.1790513833992096,4.332876712328767,5.8,3.6,97
718284,2023-05-06,PHI,BOS,143,111,663559.0,446372.0,False,9,6.0,4,0.0,1.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,2023,4.925095057034221,5.550592885375494,3.6,6.4,102
718283,2023-05-06,ATL,BAL,144,110,675911.0,680694.0,False,9,3.0,4,0.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,2023,2.0310344827586206,4.729629629629629,6.3,6.7,100
718275,2023-05-06,LAA,TEX,108,140,672282.0,543135.0,False,9,8.0,9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,2023,4.278861788617887,1.785897435897436,6.0,5.6,98
718270,2023-05-07,PHI,BOS,143,111,592836.0,656557.0,False,9,2.0,tie,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2023,6.176923076923077,3.6185185185185187,3.7,6.3,102
718268,2023-05-07,KC,ATH,118,133,642232.0,695243.0,False,9,3.0,8,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2023,5.044444444444444,2.2390728476821193,4.9,4.7,98
718276,2023-05-07,NYM,COL,121,115,664192.0,663372.0,False,9,8.0,5,4.0,0.0,2.0,1.0,8.0,0.0,2.0,0.0,2.0,2023,4.6527950310559,2.977551020408163,3.2,4.7,94
718278,2023-05-07,PIT,TOR,134,141,672710.0,579328.0,False,9,5.0,9,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,2023,3.5166666666666666,5.186614173228347,4.4,5.1,95
718260,2023-05-08,SF,WSH,137,120,543101.0,663623.0,False,9,5.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2023,3.3875399361022365,5.295121951219512,4.4,3.9,95
718255,2023-05-08,NYY,ATH,147,133,641482.0,676664.0,False,9,5.0,6,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,2023,4.931501831501832,4.945018450184502,3.2,4.5,97
718249,2023-05-08,ARI,MIA,109,146,668678.0,666129.0,False,9,3.0,6,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2023,0.2884984025559105,4.390322580645162,6.5,3.6,100
718256,2023-05-08,CHC,STL,112,138,573186.0,571945.0,False,9,1.0,tie,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2023,3.8216494845360827,5.506015037593985,3.3,4.5,98
718251,2023-05-08,SEA,TEX,136,140,669302.0,592351.0,False,9,2.0,7,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2023,2.7691176470588235,6.091452991452991,4.0,7.0,94
718247,2023-05-09,NYY,ATH,147,133,657376.0,607968.0,False,9,5.0,3,0.0,1.0,5.0,1.0,2.0,0.0,3.0,3.0,0.0,2023,4.495348837209303,7.385714285714286,3.5,4.0,97
718237,2023-05-09,LAA,HOU,108,117,660271.0,664285.0,False,9,3.0,5,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2023,3.7666666666666666,3.6454545454545455,5.1,3.1,98
718240,2023-05-09,CHC,STL,112,138,592791.0,656427.0,False,9,5.0,3,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2023,2.2176470588235295,4.937606837606838,3.2,4.2,98
718246,2023-05-09,BAL,TB,110,139,680570.0,621107.0,False,9,3.0,3,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2023,4.6246636771300444,2.7071428571428573,5.4,5.7,101
718245,2023-05-09,ATL,BOS,144,111,450203.0,601713.0,False,9,4.0,1,4.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2023,3.8560137457044674,4.766666666666667,5.8,6.2,100
718250,2023-05-09,SF,WSH,137,120,657277.0,571578.0,False,9,2.0,1,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2023,4.08159509202454,4.062199312714776,3.8,4.1,95
718226,2023-05-10,ARI,MIA,109,146,518876.0,665795.0,False,9,7.0,4,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,2023,3.566666666666667,4.335059760956176,6.6,3.6,100
718225,2023-05-10,CIN,NYM,113,121,668881.0,434378.0,False,9,1.0,tie,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,2.3857142857142857,6.9,4.4,3.4,105
718235,2023-05-10,LAA,HOU,108,117,656288.0,664299.0,False,9,4.0,4,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2023,4.592537313432835,4.058904109589041,5.1,3.3,98
718232,2023-05-10,NYY,ATH,147,133,666745.0,666205.0,False,9,7.0,5,4.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2023,6.970967741935484,6.606493506493506,4.3,3.8,97
718228,2023-05-10,MIL,LAD,158,119,489119.0,477132.0,False,9,4.0,6,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,2023,3.3758620689655174,2.8682119205298013,3.9,6.1,100
718219,2023-05-11,NYY,TB,147,139,593334.0,656876.0,False,9,3.0,tie,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,2023,3.741025641025641,3.6106382978723404,5.4,4.5,97
718215,2023-05-11,ARI,SF,109,137,674072.0,502171.0,False,9,6.0,9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2023,4.41578947368421,2.3808219178082193,6.1,3.7,100
718217,2023-05-11,ATH,TEX,133,140,665622.0,543135.0,False,9,2.0,6,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2023,7.699999999999999,2.041176470588235,3.9,6.6,97
718201,2023-05-12,LAD,SD,119,135,669160.0,605483.0,False,9,4.0,7,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2023,3.6681818181818184,5.692592592592593,6.8,4.2,94
718207,2023-05-12,CWS,HOU,145,117,656629.0,641585.0,False,9,2.0,6,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2023,6.655555555555555,2.3,5.0,3.7,101
718214,2023-05-12,WSH,NYM,120,121,669022.0,656731.0,False,9,3.0,6,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2023,3.3380952380952382,6.0487179487179485,4.5,2.8,99
718209,2023-05-12,MIN,CHC,142,112,543243.0,592767.0,False,9,3.0,9,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2023,1.8142857142857143,3.4272727272727272,3.6,3.7,99
718184,2023-05-13,ARI,SF,109,137,668678.0,543101.0,False,9,4.0,tie,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2023,0.5440894568690093,3.814285714285714,5.5,4.1,100
718194,2023-05-13,DET,SEA,116,136,656412.0,682243.0,False,9,2.0,tie,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2023,8.814285714285715,0.8500000000000001,4.6,4.6,96
718190,2023-05-13,ATH,TEX,133,140,621076.0,592351.0,False,9,2.0,9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2023,9.30967741935484,5.322222222222223,4.2,6.0,97
718182,2023-05-14,CLE,LAA,114,108,676440.0,663776.0,False,9,4.0,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2023,2.9518518518518517,3.9300395256917,2.7,5.3,97
718203,2023-05-14,WSH,NYM,120,121,592866.0,664192.0,False,9,2.0,7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2023,4.6246636771300444,5.000452488687783,4.5,2.3,99
718169,2023-05-14,ARI,SF,109,137,694297.0,657277.0,False,9,1.0,tie,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2023,11.252173913043478,3.219047619047619,5.8,4.1,100
718173,2023-05-14,DET,SEA,116,136,666214.0,669302.0,False,9,4.0,3,1.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2023,5.209375,2.419727891156463,4.0,4.9,96
718171,2023-05-15,BAL,LAA,110,108,680570.0,660271.0,False,9,5.0,4,0.0,3.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,2023,5.578632478632478,3.72962962962963,4.2,5.0,101
718166,2023-05-15,STL,MIL,138,158,656427.0,642547.0,False,9,11.0,8,3.0,1.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,2023,5.718025751072961,3.6319148936170214,6.2,4.8,99
718158,2023-05-15,HOU,CHC,117,112,664285.0,592791.0,False,9,4.0,tie,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2023,2.6882352941176473,3.4645833333333336,3.6,4.0,99
718151,2023-05-16,STL,MIL,138,158,656756.0,489119.0,False,9,1.0,tie,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2023,4.129411764705883,4.272413793103448,7.3,4.3,99
718147,2023-05-16,CWS,CLE,145,114,458681.0,669456.0,False,9,6.0,5,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,2023,4.158394160583942,4.093788819875776,4.5,2.9,101
718152,2023-05-16,HOU,CHC,117,112,664299.0,657006.0,False,9,4.0,4,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2023,2.963013698630137,2.7677740863787377,4.0,4.1,99
718156,2023-05-16,SF,PHI,137,143,502171.0,554430.0,False,9,4.0,4,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2023,2.495770392749245,2.069072164948454,3.8,4.5,95
718144,2023-05-16,SD,KC,135,118,607625.0,663903.0,False,9,5.0,2,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2023,4.054198473282443,4.13448275862069,2.8,4.6,96
718155,2023-05-16,DET,PIT,116,134,547179.0,682847.0,False,9,2.0,tie,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,3.992857142857143,5.9,3.7,1.8,96
718129,2023-05-17,CWS,CLE,145,114,605182.0,685410.0,False,9,3.0,4,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,2023,6.02,3.610948905109489,4.8,2.9,101
718136,2023-05-17,LAD,MIN,119,142,669160.0,543243.0,False,9,6.0,7,0.0,0.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,2023,3.3181818181818183,1.4274021352313169,4.6,5.5,94
718126,2023-05-17,TEX,ATL,140,144,543135.0,675911.0,False,9,3.0,4,0.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,2023,1.5946236559139786,1.080132450331126,5.6,4.6,103
718142,2023-05-17,DET,PIT,116,134,593958.0,448179.0,False,9,4.0,7,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2023,1.7363636363636366,2.981889763779528,3.9,1.6,96
718130,2023-05-18,MIA,WSH,146,120,691587.0,592866.0,False,9,3.0,8,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2023,7.385714285714286,4.6246636771300444,4.1,5.0,93
718125,2023-05-18,CWS,CLE,145,114,656302.0,671106.0,False,9,2.0,7,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2023,4.683333333333334,3.0507389162561576,5.2,3.1,101
718124,2023-05-18,STL,LAD,138,119,425794.0,628711.0,False,9,7.0,8,2.0,0.0,6.0,3.0,0.0,5.0,1.0,7.0,0.0,2023,4.9,5.172727272727273,6.9,5.1,99
718115,2023-05-19,TOR,BAL,141,110,579328.0,502043.0,False,9,3.0,3,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2023,5.068503937007874,3.9394160583941606,4.1,3.4,101
718107,2023-05-19,SD,BOS,135,111,605483.0,572020.0,False,9,6.0,3,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,4.635714285714286,2.7,2.9,4.8,96
718112,2023-05-19,HOU,ATH,117,133,656232.0,686610.0,False,9,2.0,6,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2023,5.708695652173914,5.827272727272727,4.3,3.6,99
718111,2023-05-19,CWS,KC,145,118,656629.0,425844.0,False,9,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,6.038931297709924,5.664102564102564,3.6,4.6,101
718109,2023-05-20,STL,LAD,138,119,571945.0,592789.0,False,9,3.0,tie,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,2023,4.156603773584906,4.74179104477612,7.0,5.6,99
718093,2023-05-20,TB,MIL,139,158,621107.0,641778.0,False,9,4.0,4,1.0,3.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,2023,3.6517241379310343,5.3033898305084755,5.0,3.4,97
718108,2023-05-20,WSH,DET,120,116,571578.0,656412.0,False,9,2.0,tie,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2023,4.030232558139535,6.923529411764706,4.5,3.6,99
718097,2023-05-20,PHI,CHC,143,112,605400.0,592791.0,False,9,6.0,1,6.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2023,4.214369501466276,3.718556701030928,4.0,4.8,102
718092,2023-05-20,SD,BOS,135,111,605397.0,519242.0,False,9,4.0,2,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2023,6.050819672131148,2.1353697749196145,2.8,4.7,96
718088,2023-05-21,PHI,CHC,143,112,592836.0,657006.0,False,9,2.0,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2023,5.949740932642487,2.4687707641196015,4.6,5.0,102
718084,2023-05-21,CWS,KC,145,118,458681.0,672578.0,False,9,3.0,5,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2023,3.78259385665529,-0.8999999999999999,3.4,3.3,101
718082,2023-05-21,NYM,CLE,121,114,434378.0,669456.0,False,9,1.0,tie,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2023,5.276470588235294,4.382894736842106,4.4,3.7,94
718091,2023-05-21,PIT,ARI,134,109,672710.0,518876.0,False,9,3.0,tie,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,2023,4.669965870307167,3.261290322580645,3.7,4.7,95
718076,2023-05-21,TEX,COL,140,115,571760.0,657756.0,False,9,6.0,5,0.0,5.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,2023,5.142253521126761,6.362411347517731,6.1,5.3,103
718067,2023-05-22,MIN,SF,142,137,641927.0,605154.0,False,9,4.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,2.793877551020408,0.7190476190476192,6.2,4.2,99
718077,2023-05-22,TB,TOR,139,141,665001.0,605135.0,False,9,3.0,2,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2023,7.6,3.3346041055718474,5.9,3.6,97
718062,2023-05-22,SEA,ATH,136,133,622491.0,666205.0,False,9,5.0,8,2.0,3.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,2023,4.507407407407408,6.346753246753247,4.8,2.9,94
718068,2023-05-22,MIL,HOU,158,117,669203.0,664299.0,False,9,5.0,6,0.0,3.0,0.0,1.0,2.0,5.0,1.0,2.0,0.0,2023,3.3413793103448275,2.967549668874172,3.3,4.5,100
718073,2023-05-22,PHI,ARI,143,109,554430.0,674072.0,False,9,3.0,2,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2023,1.9039867109634554,5.6390625,4.0,5.1,102
718050,2023-05-23,SEA,ATH,136,133,594835.0,665622.0,False,9,3.0,5,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2023,5.6471698113207545,6.041176470588235,5.6,3.1,94
718056,2023-05-23,MIL,HOU,158,117,607067.0,641585.0,False,9,4.0,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2023,5.579338842975207,6.363888888888889,3.4,5.2,100
718061,2023-05-23,TB,TOR,139,141,671737.0,621244.0,False,9,9.0,9,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,9.0,2023,3.1,4.113513513513514,5.7,3.7,97
718063,2023-05-23,CLE,CWS,114,145,671106.0,656302.0,False,9,3.0,7,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2023,2.7862745098039214,4.594252873563218,4.1,3.5,97
718059,2023-05-23,CIN,STL,113,138,668933.0,425794.0,False,9,3.0,tie,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2023,4.894871794871795,4.744736842105263,4.4,7.3,105
718055,2023-05-23,CHC,NYM,112,121,592767.0,656731.0,False,9,4.0,2,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2023,3.3952029520295204,4.534426229508197,4.7,4.9,98
718039,2023-05-24,KC,DET,118,116,425844.0,571510.0,False,9,3.0,tie,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,2023,4.371186440677967,5.1,3.0,3.4,98
718047,2023-05-24,MIN,SF,142,137,657746.0,543101.0,False,9,3.0,2,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2023,1.1,3.2286173633440516,5.9,3.9,99
718040,2023-05-24,NYY,BAL,147,110,641482.0,669330.0,False,9,9.0,7,0.0,0.0,2.0,1.0,3.0,0.0,9.0,0.0,0.0,2023,5.404526748971193,5.156737588652483,5.6,4.7,97
718034,2023-05-24,LAA,BOS,108,111,542881.0,572020.0,False,9,4.0,2,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2023,4.4553113553113555,3.7363636363636363,3.9,3.7,98
718041,2023-05-24,CIN,STL,113,138,594902.0,571927.0,False,9,4.0,1,4.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2023,3.1,4.296581196581196,4.2,7.7,105
718031,2023-05-25,DET,CWS,116,145,656412.0,608337.0,False,9,4.0,4,0.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,2023,5.994736842105263,3.2923076923076926,3.8,4.1,96
718026,2023-05-25,ATL,PHI,144,143,689266.0,605400.0,False,9,4.0,2,2.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,2023,5.550331125827815,3.627859237536657,5.0,3.7,100
718022,2023-05-26,CLE,STL,114,138,669456.0,669461.0,False,9,4.0,5,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,2023,4.093975903614458,2.5,3.1,5.5,97
718009,2023-05-26,ATH,HOU,133,117,621076.0,686613.0,False,9,4.0,3,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2023,6.5426229508196725,3.2893939393939395,2.4,4.6,97
718013,2023-05-26,MIN,TOR,142,141,686973.0,592332.0,False,9,3.0,3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2023,5.041391941391941,1.942443729903537,5.5,4.8,99
718016,2023-05-26,COL,NYM,115,121,657756.0,453286.0,False,9,2.0,tie,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2023,7.030635838150289,3.5524886877828052,5.0,5.0,112
718019,2023-05-26,ATL,PHI,144,143,694363.0,592836.0,False,9,2.0,tie,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2023,4.922916666666667,4.962745098039216,5.3,4.2,100
718014,2023-05-26,KC,WSH,118,120,543475.0,571578.0,False,9,9.0,6,1.0,0.0,0.0,2.0,0.0,9.0,5.0,5.0,0.0,2023,6.685657370517928,3.5983388704318937,3.1,5.2,98
718010,2023-05-26,ARI,BOS,109,111,694297.0,519242.0,False,9,3.0,tie,0.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2023,7.60777202072539,2.9753894080996885,5.0,3.7,100
718003,2023-05-27,ATH,HOU,133,117,643493.0,664285.0,False,9,6.0,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2023,3.1,2.364705882352941,2.4,4.7,97
717999,2023-05-27,MIL,SF,158,137,669203.0,657277.0,False,9,2.0,8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2023,5.031034482758621,3.040119760479042,2.6,5.1,100
717991,2023-05-27,ARI,BOS,109,111,605200.0,676477.0,False,9,2.0,4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,6.396703296703297,5.725,5.0,4.3,100
718000,2023-05-27,KC,WSH,118,120,663903.0,680686.0,False,9,4.0,6,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2023,5.529906542056075,3.8666666666666667,3.5,5.4,98
717980,2023-05-28,ATH,HOU,133,117,686610.0,664299.0,False,9,3.0,tie,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,2023,6.736363636363636,3.199337748344371,1.8,4.7,97
717986,2023-05-28,MIL,SF,158,137,607067.0,502171.0,False,9,4.0,tie,3.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2023,5.404526748971193,3.7849315068493152,2.4,5.0,100
717994,2023-05-28,TB,LAD,139,119,676596.0,694813.0,False,9,9.0,2,1.0,9.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,2023,3.225,6.85,4.9,5.8,97
717995,2023-05-28,NYY,SD,147,135,543037.0,506433.0,False,9,7.0,3,2.0,2.0,7.0,0.0,0.0,0.0,3.0,2.0,1.0,2023,5.507407407407408,4.635836177474403,3.8,4.2,97
717978,2023-05-29,SF,PIT,137,134,543101.0,448179.0,False,9,10.0,7,0.0,5.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,2023,3.4322259136212625,2.1980392156862747,4.8,5.0,95
717971,2023-05-29,CWS,LAA,145,108,656629.0,656288.0,False,9,5.0,1,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2023,4.093589743589744,4.839130434782609,4.4,3.7,101
717958,2023-05-30,ATH,ATL,133,144,676664.0,693821.0,False,9,1.0,tie,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2023,4.423529411764706,2.756357388316151,2.2,4.3,97
717960,2023-05-30,STL,KC,138,118,571945.0,425844.0,False,9,1.0,tie,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2023,3.304778156996587,3.493700787401575,4.2,3.8,99
717959,2023-05-30,CWS,LAA,145,108,608337.0,542881.0,False,9,7.0,4,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2023,4.660283687943263,4.376595744680851,4.6,3.7,101
717954,2023-05-31,LAD,WSH,119,120,592789.0,571578.0,False,9,4.0,8,3.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,2.0,2023,3.763507109004739,3.6144694533762056,6.3,4.8,94
717953,2023-05-31,SF,PIT,137,134,622072.0,656605.0,False,9,5.0,3,0.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,2023,4.665656565656565,2.190909090909091,5.9,3.5,95
717950,2023-05-31,CHC,TB,112,139,657006.0,621107.0,False,9,3.0,7,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2023,2.071631205673759,3.5545454545454547,2.9,5.0,98
717945,2023-05-31,MIA,SD,146,135,666129.0,605483.0,False,9,2.0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2023,5.036758893280632,4.507407407407408,4.9,5.1,93
717943,2023-05-31,CWS,LAA,145,108,458681.0,642545.0,False,9,5.0,9,2.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,5.0,2023,3.8284768211920532,0.7000000000000002,4.8,3.5,101
717948,2023-05-31,BOS,CIN,111,113,572020.0,596133.0,False,9,3.0,7,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,2023,5.385714285714286,4.20236220472441,3.3,6.1,104
717934,2023-06-01,NYM,PHI,121,143,453286.0,592836.0,False,9,2.0,tie,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2023,3.5149377593360995,3.7808510638297874,4.9,3.2,94
